10:42	亚泰集团	5.18/3335	
10:42	吴通控股	10.60/3461	
10:42	际华集团	9.10/3308	
10:42	建设银行	5.18/10181	
10:41	可立克	29.28/9777	
10:41	方正科技	5.29/3659	
10:41	东旭光电	15.05/5590	
10:41	工商银行	4.40/3073	
10:41	方正科技	5.29/5718	
10:41	方正科技	5.27/6530	
10:41	可立克	28.88/3999	
10:41	亨通光电	19.85/4913	
10:41	方正科技	5.27/3138	
10:41	方正科技	5.25/4548	
10:41	方正科技	5.25/5682	
10:41	中金岭南	10.31/4998	
10:40	山东钢铁	2.48/5510	
10:40	南京银行	10.15/5000	
10:40	东旭光电	15.05/10843	
10:40	方正科技	5.23/10699	
10:40	南方航空	7.33/4090	
10:40	际华集团	9.09/6125	
10:40	江苏阳光	4.48/3409	
10:40	际华集团	9.06/4656	
10:40	亨通光电	19.86/3432	
10:40	首创股份	4.34/3100	
10:40	齐峰新材	10.85/3057	
10:39	永大集团	12.50/4223	
10:39	中国铝业	3.86/9900	
10:39	齐峰新材	10.80/5015	
10:39	中国中铁	8.70/9372	
10:39	中铁二局	13.57/4619	
10:38	中铁二局	13.57/5382	
10:38	中铁二局	13.58/3226	
10:38	铜陵有色	2.74/3481	
10:38	金利科技	65.45/803	
10:38	海南航空	3.25/5000	
10:38	中国建筑	6.77/6318	
10:38	美好集团	4.05/5051	
10:38	中葡股份	11.08/3179	
10:38	海润光伏	2.36/3509	
10:38	中葡股份	11.08/3086	
10:37	南京银行	10.14/9288	
10:37	方正科技	5.22/10000	
10:37	山鹰纸业	3.23/3335	
10:36	怡 亚 通	13.00/4067	
10:36	冠福股份	5.95/7741	
10:36	浩物股份	12.01/3534	
10:36	怡球资源	4.18/3093	
10:36	河钢股份	3.12/3332	
10:36	冠福股份	5.94/6000	
10:36	中国建筑	6.77/3958	
10:36	爱康科技	4.09/5969	
10:36	福建金森	33.67/3845	
10:36	福建金森	33.67/3277	
10:35	吴通控股	10.63/3007	
10:35	冠福股份	5.90/4312	
10:35	国泰君安	17.63/2941	
10:35	中铁二局	13.53/3094	
10:35	吴通控股	10.59/3423	
10:35	中国建筑	6.77/4460	
10:35	迪马股份	7.03/3007	
10:35	中铁二局	13.53/4694	
10:35	吴通控股	10.56/3785	
10:35	吴通控股	10.52/6101	
10:35	阳煤化工	3.23/3661	
10:35	中铁二局	13.54/3679	
10:35	吴通控股	10.46/10424	
10:35	山东钢铁	2.48/4938	
10:35	华贸物流	10.58/3890	
10:34	中国建筑	6.77/4134	
10:34	中国联通	5.34/3584	
10:34	吴通控股	10.45/7183	
10:34	中铁二局	13.52/5018	
10:34	中铁二局	13.46/3404	
10:34	东方航空	6.58/3612	
10:34	中国联通	5.34/4039	
10:34	中铁二局	13.44/4042	
10:34	凌钢股份	2.62/7234	
10:34	兴业银行	16.11/3520	
10:34	中国联通	5.34/3537	
10:33	海南橡胶	6.15/6293	
10:33	宁波银行	15.86/3129	
10:33	东旭光电	15.00/4035	
10:33	爱康科技	4.07/4643	
10:33	亨通光电	19.95/3004	
10:33	贵阳银行	15.00/3372	
10:33	长安汽车	15.87/3069	
10:33	泰达股份	6.28/4827	
10:33	金科股份	5.12/5925	
10:33	中国石化	5.00/3315	
10:33	中国一重	5.88/6513	
10:33	西藏天路	9.59/4607	
10:33	江南高纤	6.33/3988	
10:33	潞安环能	8.13/3102	
10:33	奥拓电子	15.00/6253	
10:32	北京城建	13.10/4400	
10:32	河钢股份	3.12/10045	
10:32	中国核电	6.80/7440	
10:32	中国建筑	6.78/5156	
10:32	中铁二局	13.45/3766	
10:32	林洋能源	9.55/4159	
10:32	中国建筑	6.77/8696	
10:32	四川金顶	17.43/4446	
10:32	紫金矿业	3.25/3399	
10:32	四川双马	26.14/2796	
10:31	山东黄金	39.39/1838	
10:31	天马股份	12.07/5191	
10:31	宜华生活	11.25/3458	
10:31	中恒集团	4.55/4097	
10:30	中恒集团	4.54/5244	
10:30	江南高纤	6.30/3310	
10:30	*ST神火	5.01/3184	
10:30	中国石油	7.32/3161	
10:30	东旭光电	15.06/3023	
10:30	海南航空	3.25/3446	
10:30	海南航空	3.25/8013	
10:30	东旭光电	15.06/3014	
10:30	工商银行	4.41/10515	
10:30	中铁二局	13.43/4247	
10:29	山东钢铁	2.48/5006	
10:29	东旭光电	15.03/4378	
10:29	圆通速递	35.05/2252	
10:29	中国建筑	6.77/3838	
10:29	中天科技	11.13/5685	
10:29	华菱钢铁	5.30/7000	
10:29	中铁二局	13.37/3068	
10:29	中国建筑	6.76/24104	
10:28	天马股份	12.01/4982	
10:28	天马股份	11.97/4881	
10:28	四川长虹	4.48/3687	
10:28	江苏银行	10.03/3416	
10:28	中国中铁	8.66/3225	
10:28	方大炭素	11.15/3889	
10:28	国电电力	3.01/10064	
10:28	宝泰隆	8.14/3314	
10:27	东旭光电	14.97/8219	
10:27	东兴证券	23.21/2907	
10:27	中国联通	5.36/11677	
10:27	太阳纸业	6.92/5030	
10:27	东旭光电	14.97/4592	
10:27	东方园林	16.32/3084	
10:27	中国核电	6.80/6870	
10:27	黑芝麻	7.84/3119	
10:27	宝泰隆	8.12/5112	
10:27	国投电力	6.63/3692	
10:27	林洋能源	9.54/3047	
10:27	东旭光电	14.95/7561	
10:27	银河生物	18.10/5295	
10:27	泰达股份	6.24/4167	
10:26	太阳纸业	6.95/3136	
10:26	宝泰隆	8.10/5714	
10:26	中信国安	11.93/3279	
10:26	中国联通	5.36/4062	
10:26	东方电热	4.69/5372	
10:26	太阳纸业	6.95/3501	
10:26	南山铝业	2.98/6112	
10:25	南方航空	7.30/6227	
10:25	中国中铁	8.65/3560	
10:25	中海集运	4.13/8176	
10:25	京东方Ａ	2.51/3378	
10:25	国电电力	3.01/3060	
10:25	华银电力	5.60/6000	
10:24	宝钢股份	5.50/3256	
10:24	恒生电子	57.17/881	
10:24	光大银行	3.81/10002	
10:24	远兴能源	3.30/4160	
10:24	中国核建	15.55/3238	
10:24	中联重科	4.51/20768	
10:24	东旭光电	14.80/4157	
10:24	欣旺达	14.44/4463	
10:23	特 力Ａ	68.13/1274	
10:22	兴业银行	16.11/4000	
10:22	太阳纸业	6.95/3036	
10:22	中国石油	7.35/4300	
10:22	中国宝安	10.52/3338	
10:22	惠博普	7.20/5093	
10:22	山西三维	9.89/3011	
10:22	中国中铁	8.68/8474	
10:22	XR上实发	8.55/3759	
10:22	海润光伏	2.36/4124	
10:22	诺德股份	13.05/3406	
10:21	四川长虹	4.49/6142	
10:21	中国建筑	6.79/8551	
10:21	中国联通	5.36/3033	
10:21	特 力Ａ	68.80/771	
10:21	中毅达	13.15/5548	
10:21	优博讯	117.58/501	
10:21	信达地产	7.64/7365	
10:21	中毅达	13.11/4704	
10:21	兴业银行	16.11/3000	
10:21	廊坊发展	29.32/3325	
10:21	西部资源	12.44/4798	
10:20	太平洋	5.22/6714	
10:20	廊坊发展	29.25/3322	
10:20	吉林化纤	4.18/3030	
10:20	中国建筑	6.78/8567	
10:20	中国远洋	5.25/3086	
10:20	信达地产	7.69/5102	
10:20	特 力Ａ	67.01/1138	
10:20	多氟多	35.82/1416	
10:20	四川长虹	4.48/6252	
10:20	信达地产	7.68/6502	
10:20	卫星石化	11.42/5294	
10:20	陕西煤业	5.75/3014	
10:20	廊坊发展	29.13/2613	
10:20	中国联通	5.35/3199	
10:19	中铁二局	13.36/4004	
10:19	信达地产	7.67/3033	
10:19	交通银行	5.60/4008	
10:19	信达地产	7.62/6661	
10:19	际华集团	9.08/4336	
10:19	大连重工	4.41/7278	
10:19	华菱钢铁	5.33/3730	
10:19	海德股份	48.88/1039	
10:19	海德股份	48.74/1411	
10:19	中国中铁	8.71/9337	
10:19	海德股份	48.58/1097	
10:19	中国联通	5.36/3714	
10:19	海德股份	48.51/2044	
10:19	京东方Ａ	2.51/5023	
10:19	际华集团	9.09/9159	
10:19	中铁二局	13.33/5448	
10:19	廊坊发展	29.30/2479	
10:19	武钢股份	3.15/10957	
10:19	卫星石化	11.42/4518	
10:19	卫星石化	11.42/3668	
10:19	华菱钢铁	5.31/8208	
10:18	包钢股份	2.82/10003	
10:18	四川长虹	4.47/3542	
10:18	通用股份	15.58/9087	
