                  20161014 世联行 (002285)
 时间	    价格	    成交	笔数	
14:29	    8.55	     176	11	S	
14:29	    8.55	       4	1	S	
14:29	    8.56	      58	9	B	
14:29	    8.56	       1	1	B	
14:29	    8.55	       4	1	S	
14:29	    8.55	       3	1	S	
14:30	    8.56	     117	8	B	
14:30	    8.56	       2	1	B	
14:30	    8.56	       1	1	B	
14:30	    8.55	      14	2	S	
14:30	    8.56	      55	1	B	
14:30	    8.56	     105	3	B	
14:30	    8.55	      22	4	S	
14:30	    8.56	     125	7	B	
14:30	    8.56	      40	4	B	
14:30	    8.56	      50	2	B	
14:30	    8.56	     108	11	B	
14:30	    8.55	      10	1	S	
14:30	    8.55	      96	10	S	
14:30	    8.55	       6	1	S	
14:30	    8.56	      50	4	B	
14:30	    8.55	     532	8	S	
14:31	    8.56	      38	2	B	
14:31	    8.56	     512	2	B	
14:31	    8.55	      96	1	S	
14:31	    8.56	      10	1	B	
14:31	    8.55	     350	13	S	
14:31	    8.56	      75	3	B	
14:31	    8.56	      75	1	S	
14:31	    8.56	      83	5	S	
14:31	    8.57	      20	2	B	
14:31	    8.56	     245	13	S	
14:31	    8.57	       3	1	
14:32	    8.56	      26	2	S	
14:32	    8.58	      12	4	B	
14:32	    8.57	      14	1	
14:32	    8.56	      12	2	S	
14:32	    8.57	     125	10	
14:32	    8.57	       2	1	B	
14:32	    8.57	      29	3	B	
14:32	    8.57	     115	4	B	
14:32	    8.56	      38	6	S	
14:32	    8.56	      50	6	S	
14:32	    8.57	      30	1	B	
14:32	    8.56	      58	2	S	
14:32	    8.57	     188	3	B	
14:32	    8.57	       4	1	S	
14:33	    8.57	     125	4	S	
14:33	    8.57	       7	1	B	
14:33	    8.57	       7	2	B	
14:33	    8.57	     183	3	B	
14:33	    8.57	     199	6	B	
14:33	    8.57	       3	2	B	
14:33	    8.57	      22	1	B	
14:33	    8.57	     300	1	B	
14:33	    8.56	      33	4	S	
14:33	    8.57	     133	3	B	
14:33	    8.57	      25	3	B	
14:33	    8.56	      48	1	S	
14:33	    8.57	      94	3	B	
14:33	    8.57	      26	2	B	
14:33	    8.57	      10	1	B	
14:33	    8.56	      59	4	S	
14:34	    8.56	     151	5	S	
14:34	    8.56	      89	2	S	
14:34	    8.57	      13	3	B	
14:34	    8.56	      45	4	S	
14:34	    8.57	     535	7	B	
14:34	    8.57	      30	1	S	
14:34	    8.57	      82	1	S	
14:34	    8.57	      20	1	B	
14:34	    8.57	     159	4	B	
14:34	    8.57	      57	6	S	
14:34	    8.57	      43	3	S	
14:34	    8.57	      75	5	B	
14:34	    8.57	      44	2	S	
14:34	    8.57	      11	2	S	
14:34	    8.57	       1	1	S	
14:34	    8.58	      54	6	B	
14:34	    8.58	     546	13	B	
14:34	    8.57	      13	1	S	
14:35	    8.58	     446	16	B	
14:35	    8.58	      56	2	B	
14:35	    8.57	       2	1	S	
14:35	    8.58	      19	2	B	
14:35	    8.57	       6	1	S	
14:35	    8.58	     903	29	B	
14:35	    8.58	      60	1	B	
14:35	    8.58	       1	1	B	
14:35	    8.58	       5	1	B	
14:35	    8.57	      49	4	S	
14:35	    8.58	      52	3	B	
14:35	    8.56	      50	4	S	
14:35	    8.58	      14	1	B	
14:35	    8.57	      41	4	S	
14:35	    8.58	       1	1	B	
14:35	    8.58	     100	1	B	
14:35	    8.58	      15	2	B	
14:35	    8.57	      76	1	S	
14:35	    8.58	       5	1	B	
14:36	    8.58	       7	3	B	
14:36	    8.58	      70	2	B	
14:36	    8.58	      33	7	B	
14:36	    8.58	      32	4	B	
14:36	    8.57	      14	1	S	
14:36	    8.58	       8	1	B	
14:36	    8.58	      40	2	B	
14:36	    8.57	       6	1	S	
14:36	    8.58	      35	4	B	
14:36	    8.58	      50	1	B	
14:36	    8.57	      54	3	S	
14:36	    8.58	       5	1	B	
14:36	    8.57	      15	4	S	
14:36	    8.58	      76	4	B	
14:36	    8.58	       1	1	B	
14:36	    8.58	      16	2	B	
14:36	    8.58	     141	9	B	
14:36	    8.57	      10	2	S	
14:36	    8.58	       4	1	B	
14:37	    8.57	      80	4	S	
14:37	    8.58	     512	24	B	
14:37	    8.58	      46	1	S	
14:37	    8.59	     100	2	B	
14:37	    8.59	      38	1	B	
14:37	    8.59	      30	1	B	
14:37	    8.59	     130	9	B	
14:37	    8.59	      37	2	B	
14:37	    8.59	      42	3	B	
14:37	    8.59	      26	2	B	
14:37	    8.59	     448	14	B	
14:37	    8.59	       5	1	S	
14:37	    8.60	      18	2	B	
14:37	    8.60	      47	3	B	
14:38	    8.59	      62	5	S	
14:38	    8.60	      40	1	B	
14:38	    8.60	      20	1	B	
14:38	    8.59	      24	2	S	
14:38	    8.60	     780	35	B	
14:38	    8.59	     125	13	S	
14:38	    8.60	       6	1	B	
14:38	    8.60	      44	11	B	
14:38	    8.60	     146	12	B	
14:38	    8.60	      19	3	B	
14:38	    8.60	      10	1	S	
14:38	    8.60	      10	1	S	
14:38	    8.60	       2	1	S	
14:38	    8.60	       5	1	S	
14:38	    8.61	      65	5	B	
14:38	    8.60	      10	1	S	
14:39	    8.60	     264	12	S	
14:39	    8.60	      29	2	B	
14:39	    8.59	       7	2	S	
14:39	    8.60	      74	4	B	
14:39	    8.60	     232	8	B	
14:39	    8.59	      89	4	S	
14:39	    8.60	      24	1	S	
14:39	    8.60	      18	3	B	
14:39	    8.60	      43	8	B	
14:39	    8.60	       2	2	B	
14:39	    8.60	     297	8	B	
14:39	    8.60	      11	1	B	
14:39	    8.60	      17	3	B	
14:39	    8.59	      25	3	S	
14:39	    8.59	      12	2	S	
14:39	    8.60	      28	3	B	
14:39	    8.60	     143	5	B	
14:40	    8.59	      18	4	S	
14:40	    8.60	      20	2	B	
14:40	    8.59	      15	1	S	
14:40	    8.59	      63	2	S	
14:40	    8.60	       5	1	B	
14:40	    8.58	     812	27	S	
14:40	    8.59	     155	3	B	
14:40	    8.59	      40	3	B	
14:40	    8.58	    1102	20	S	
14:40	    8.58	     116	3	B	
14:40	    8.58	      38	3	B	
14:40	    8.58	      58	3	B	
14:40	    8.57	      58	2	S	
14:40	    8.57	      12	2	S	
14:40	    8.58	       3	1	B	
14:40	    8.57	     133	8	S	
14:40	    8.57	      28	3	S	
14:41	    8.58	      40	3	B	
14:41	    8.58	      13	2	B	
14:41	    8.58	      57	6	B	
14:41	    8.59	      18	3	B	
14:41	    8.58	      14	2	S	
14:41	    8.58	      30	1	S	
14:41	    8.58	      76	3	S	
14:41	    8.58	      10	1	S	
14:41	    8.59	       5	1	B	
14:41	    8.59	      91	6	B	
14:41	    8.59	     176	16	B	
14:41	    8.59	      16	2	S	
14:41	    8.59	      75	6	B	
14:41	    8.58	       1	1	S	
14:42	    8.59	      56	6	B	
14:42	    8.59	       1	1	S	
14:42	    8.59	      47	4	S	
14:42	    8.59	      40	1	S	
14:42	    8.60	      82	4	B	
14:42	    8.59	      32	2	S	
14:42	    8.60	      40	2	B	
14:42	    8.59	      81	2	S	
14:42	    8.59	      44	5	S	
14:42	    8.59	      65	7	S	
14:42	    8.59	      60	2	S	
14:42	    8.59	      10	1	B	
14:42	    8.58	       2	1	S	
14:42	    8.59	      73	5	B	
14:42	    8.58	      13	1	S	
14:43	    8.59	     513	18	B	
14:43	    8.58	      82	7	S	
14:43	    8.59	      45	3	B	
14:43	    8.58	      64	4	S	
14:43	    8.58	      56	6	B	
14:43	    8.58	      44	3	S	
14:43	    8.58	     160	5	S	
14:43	    8.58	      10	1	S	
14:43	    8.58	      50	6	S	
14:43	    8.58	      50	4	S	
14:43	    8.58	     169	7	S	
14:43	    8.58	      91	8	S	
14:43	    8.59	      11	2	B	
14:43	    8.58	      76	6	S	
14:43	    8.58	      51	2	B	
14:43	    8.58	       4	2	S	
14:43	    8.59	      16	3	B	
14:44	    8.59	      28	4	B	
14:44	    8.58	     286	13	S	
14:44	    8.58	      17	2	S	
14:44	    8.59	      28	3	B	
14:44	    8.59	      60	2	B	
14:44	    8.58	      18	1	S	
14:44	    8.59	     130	4	B	
14:44	    8.58	     217	6	S	
14:44	    8.58	      60	3	S	
14:44	    8.58	       5	2	S	
14:44	    8.58	     322	18	S	
14:44	    8.58	      12	2	S	
14:44	    8.59	     105	6	B	
14:44	    8.58	      39	4	S	
14:44	    8.59	      48	3	B	
14:45	    8.58	       1	1	S	
14:45	    8.58	       7	2	S	
14:45	    8.59	      13	5	B	
14:45	    8.59	     200	6	B	
14:45	    8.58	      65	6	S	
14:45	    8.58	      15	3	S	
14:45	    8.59	     127	7	B	
14:45	    8.59	     201	2	B	
14:45	    8.59	      21	3	B	
14:45	    8.58	     543	16	S	
14:45	    8.59	      11	1	B	
14:45	    8.59	      64	4	B	
14:45	    8.59	      48	4	B	
14:46	    8.58	      20	2	S	
14:46	    8.58	      29	3	S	
14:46	    8.59	       6	3	B	
14:46	    8.58	      16	3	S	
14:46	    8.58	     167	11	S	
14:46	    8.58	     162	5	S	
14:46	    8.59	      59	2	B	
14:46	    8.58	       3	1	S	
14:46	    8.59	     524	2	B	
14:46	    8.59	       2	1	B	
14:46	    8.59	     506	10	B	
14:46	    8.59	       6	1	B	
14:46	    8.59	       6	1	B	
14:46	    8.58	      52	6	S	
14:46	    8.59	     480	8	B	
14:46	    8.59	      49	7	B	
14:46	    8.59	      98	14	B	
14:47	    8.60	      90	5	B	
14:47	    8.59	       1	1	S	
14:47	    8.60	       4	1	B	
14:47	    8.59	      65	3	S	
14:47	    8.59	     205	6	S	
14:47	    8.60	      19	2	B	
14:47	    8.60	      48	1	B	
14:47	    8.60	     129	1	B	
14:47	    8.60	      13	1	B	
14:47	    8.59	     306	3	S	
14:47	    8.60	       6	4	B	
14:47	    8.60	     264	4	B	
14:47	    8.60	       8	2	B	
14:47	    8.60	      61	5	B	
14:47	    8.60	      90	3	B	
14:47	    8.60	       3	1	B	
14:47	    8.60	    1051	22	B	
14:48	    8.59	      16	2	S	
14:48	    8.60	     106	9	B	
14:48	    8.60	      30	2	B	
14:48	    8.59	      11	1	S	
14:48	    8.60	      27	3	B	
14:48	    8.60	      91	4	B	
14:48	    8.60	      10	1	B	
14:48	    8.60	    1112	28	B	
14:48	    8.59	      70	2	S	
14:48	    8.60	      58	4	B	
14:48	    8.60	      53	5	B	
14:48	    8.60	      20	1	B	
14:48	    8.60	     101	4	B	
14:48	    8.60	     489	22	B	
14:48	    8.60	      65	3	S	
14:49	    8.61	     157	11	B	
14:49	    8.61	       1	1	B	
14:49	    8.61	     177	12	B	
14:49	    8.61	      14	2	S	
14:49	    8.62	      62	2	B	
14:49	    8.61	      21	3	S	
14:49	    8.63	    1866	53	B	
14:49	    8.63	      60	2	S	
14:49	    8.64	     116	9	B	
14:49	    8.63	       7	2	S	
14:49	    8.62	     137	9	S	
14:49	    8.64	      14	2	B	
14:49	    8.62	       8	2	S	
14:49	    8.63	      82	9	
14:49	    8.62	     131	6	S	
14:49	    8.64	     670	13	B	
14:50	    8.65	      44	2	B	
14:50	    8.65	      11	1	B	
14:50	    8.64	     123	7	S	
14:50	    8.65	      69	4	B	
14:50	    8.65	      95	4	B	
14:50	    8.65	      59	6	B	
14:50	    8.64	      83	7	S	
14:50	    8.65	      14	3	B	
14:50	    8.64	     317	11	S	
14:50	    8.63	      20	3	S	
14:50	    8.64	      21	3	B	
14:50	    8.64	      77	8	B	
14:50	    8.64	      30	3	B	
14:50	    8.64	     127	5	B	
14:50	    8.63	     212	9	S	
14:50	    8.63	      33	3	B	
14:50	    8.62	      63	5	S	
14:50	    8.62	    2813	47	S	
14:50	    8.62	      20	3	S	
14:50	    8.64	      17	2	B	
14:51	    8.64	      52	4	B	
14:51	    8.62	      56	5	S	
14:51	    8.63	     639	30	B	
14:51	    8.63	     245	11	S	
14:51	    8.63	      17	3	S	
14:51	    8.63	      24	3	S	
14:51	    8.64	      39	2	B	
14:51	    8.63	      62	6	S	
14:51	    8.63	      11	2	S	
14:51	    8.64	      68	5	B	
14:51	    8.63	     378	7	S	
14:51	    8.64	      11	2	B	
14:51	    8.62	     216	17	S	
14:51	    8.63	       1	1	B	
14:51	    8.62	     284	13	S	
14:51	    8.63	     390	14	B	
14:51	    8.63	       1	1	S	
14:51	    8.62	      54	7	S	
14:51	    8.63	      46	3	B	
14:52	    8.68	    5008	156	B	
14:52	    8.62	     728	34	S	
14:52	    8.62	      10	1	S	
14:52	    8.64	      34	5	B	
14:52	    8.63	       5	1	S	
14:52	    8.64	      20	2	B	
14:52	    8.63	      32	4	S	
14:52	    8.64	      43	6	B	
14:52	    8.64	      33	4	B	
14:52	    8.63	     174	10	S	
14:52	    8.64	       3	1	S	
14:52	    8.64	      21	6	S	
14:52	    8.65	      25	3	B	
14:52	    8.65	     154	8	B	
14:52	    8.65	      77	5	B	
14:52	    8.65	      54	5	S	
14:52	    8.65	     181	8	S	
14:52	    8.65	      65	4	S	
14:53	    8.66	      63	4	B	
14:53	    8.65	      70	5	S	
14:53	    8.66	      90	7	B	
14:53	    8.66	      12	5	S	
14:53	    8.67	      95	5	B	
14:53	    8.66	     140	6	S	
14:53	    8.67	     294	15	B	
14:53	    8.67	       1	1	B	
14:53	    8.67	     130	10	B	
14:53	    8.67	      12	2	B	
14:53	    8.67	      78	7	S	
14:53	    8.68	     417	18	B	
14:53	    8.67	     111	6	S	
14:53	    8.67	      17	3	S	
14:53	    8.68	      99	7	B	
14:53	    8.68	      39	7	B	
14:53	    8.66	     482	23	S	
14:53	    8.67	      89	7	S	
14:53	    8.67	      16	4	B	
14:53	    8.68	     467	19	B	
14:54	    8.66	     318	14	S	
14:54	    8.66	      47	7	S	
14:54	    8.66	       5	1	S	
14:54	    8.66	      51	8	S	
14:54	    8.66	     225	15	S	
14:54	    8.65	      13	4	S	
14:54	    8.66	      76	5	B	
14:54	    8.66	      39	2	B	
14:54	    8.66	      45	5	B	
14:54	    8.66	     113	9	B	
14:54	    8.66	      65	5	B	
14:54	    8.65	     346	21	S	
14:54	    8.66	      33	6	B	
14:54	    8.64	     443	20	S	
14:54	    8.65	      48	4	B	
14:54	    8.65	      20	4	B	
14:54	    8.64	      74	5	S	
14:54	    8.64	      29	3	S	
14:54	    8.65	      47	8	B	
14:55	    8.64	      52	9	S	
14:55	    8.64	     112	9	S	
14:55	    8.64	     183	14	S	
14:55	    8.65	      94	12	B	
14:55	    8.65	     171	13	B	
14:55	    8.64	     152	5	
14:55	    8.64	      78	5	B	
14:55	    8.64	      78	8	B	
14:55	    8.64	      10	2	B	
14:55	    8.63	     152	13	S	
14:55	    8.64	      70	4	B	
14:55	    8.63	     320	26	S	
14:55	    8.63	      11	3	S	
14:55	    8.64	      71	3	
14:55	    8.63	      63	5	S	
14:55	    8.64	     108	9	B	
14:55	    8.64	     116	10	S	
14:55	    8.64	      43	5	S	
14:56	    8.65	     183	9	B	
14:56	    8.65	     105	5	B	
14:56	    8.64	      73	7	S	
14:56	    8.64	     229	9	S	
14:56	    8.64	      81	6	B	
14:56	    8.64	      83	6	B	
14:56	    8.64	      55	2	B	
14:56	    8.63	     191	9	S	
14:56	    8.64	      11	3	B	
14:56	    8.63	     306	19	S	
14:56	    8.64	    1022	27	B	
14:56	    8.64	     572	13	S	
14:56	    8.65	      29	4	B	
14:56	    8.64	     161	7	S	
14:56	    8.65	      63	5	B	
14:56	    8.63	     390	22	S	
14:56	    8.64	      20	1	
14:56	    8.64	      38	2	S	
14:56	    8.65	      10	2	B	
14:56	    8.65	      76	6	B	
14:56	    8.64	     236	4	
15:00	    8.65	    3449	198	
数据来源:通达信
